user_id,amplitude_id,total_events,high_signal_events,cancellation_signals,error_events,meaningful_screens,latest_events,num_sessions,first_used,last_used,platform,country,app_version,device,os,revenue,paying,subscription_status,subscription_plan,subscription_period,fleet_size,total_routes_created,total_routes_optimized,total_stops_planned,account_created_at,company_name,industry,user_role,plan_type,user_type,analysis_report,error,elapsed_seconds,found_backend_cancel_event,cancel_reason,cancel_note,cancel_from,payment_interval,amount_usd,cancel_event_time
1827706--00,1498842197045,397,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | navigate_via_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,222,2026-03-05,2026-04-06,iOS,Greece,15.4,Apple iPhone,ios 26.3,0.0,,,,,,,,,,,,,,,User ID: 1827706--00 | Amplitude ID: 1498842197045 | Total events: 397 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | navigate_via_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1 | open_app_v1,,5.16,no,N/A,N/A,N/A,N/A,N/A,
1828007--00,1498377900039,500,navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | login_v1 | backend_cancel_subscription_v1,cancel_subscription_button_v1 | backend_cancel_subscription_v1,,,navigate_via_v1 | navigate_via_v1 | start_route_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1 | first_stop_added_v1 | add_stop_screen_v1,186,2026-03-05,2026-04-06,iOS,New Zealand,15.4,Apple iPhone,ios 26.4,0.0,,,,,,,,,,,,,,,User ID: 1828007--00 | Amplitude ID: 1498377900039 | Total events: 500 | High signal events: navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | login_v1 | backend_cancel_subscription_v1 | Cancellation signals: cancel_subscription_button_v1 | backend_cancel_subscription_v1 | Error events: none | Meaningful screens: none | Latest events: navigate_via_v1 | navigate_via_v1 | start_route_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1 | first_stop_added_v1 | add_stop_screen_v1,,5.05,no,N/A,N/A,N/A,N/A,N/A,
1828270--00,1499848476223,327,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,open_app_v1 | open_app_v1 | backend_cancel_subscription_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1,80,2026-03-06,2026-03-20,iOS,Germany,15.1,Apple iPhone,ios 26.2,0.0,,,,,,,,,,,,,,,User ID: 1828270--00 | Amplitude ID: 1499848476223 | Total events: 327 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | backend_cancel_subscription_v1 | open_app_v1 | cancel_subscription_button_v1 | open_app_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1,,5.09,no,N/A,N/A,N/A,N/A,N/A,
1828343--00,1499961863176,402,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | begin_checkout_v1 | create_new_route_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,signup_page_v1 | signup_page_v1 | backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | start_route_v1 | backend_route_creation_v1,35,2026-03-06,2026-03-13,Android,Italy,28.7,Redmi Phone,android 13,0.0,,,,,,,,,,,,,,,User ID: 1828343--00 | Amplitude ID: 1499961863176 | Total events: 402 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | begin_checkout_v1 | create_new_route_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: signup_page_v1 | signup_page_v1 | backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | start_route_v1 | backend_route_creation_v1,,7.50,yes,by webhook,by webhook,by_user,quarter,0.0,2026-03-13 18:04:05.000000
1828536--00,1500224002462,127,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1,30,2026-03-06,2026-03-15,iOS,Brazil,14.9,Apple iPhone,ios 26.3,0.0,,,,,,,,,,,,,,,User ID: 1828536--00 | Amplitude ID: 1500224002462 | Total events: 127 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | navigate_via_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1 | navigate_via_v1,,4.68,no,N/A,N/A,N/A,N/A,N/A,
1828634--00,1500427232351,210,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | begin_checkout_v1 | create_new_route_v1 | login_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | backend_subscription_history_v1 | Add_Stop_Button_v1 | add_stop_screen_v1 | open_app_v1 | open_app_v1 | open_app_v1,22,2026-03-06,2026-03-20,Android,Chile,28.9,Vivo Phone,android 15,0.0,,,,,,,,,,,,,,,User ID: 1828634--00 | Amplitude ID: 1500427232351 | Total events: 210 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | begin_checkout_v1 | create_new_route_v1 | login_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | open_app_v1 | backend_subscription_history_v1 | Add_Stop_Button_v1 | add_stop_screen_v1 | open_app_v1 | open_app_v1 | open_app_v1,,5.93,yes,User canceled the subscription,Cost-related reasons,by_user,quarter,41.9187,2026-03-20 17:54:24.000000
1829676--00,1502684028148,336,save_and_optimize_v1 | first_stop_added_v1 | backend_route_creation_v1 | create_new_route_v1 | cancel_subscription_button_v1 | sign_up_v1,cancel_subscription_button_v1,,,edit_route_v1 | start_location_entered_v1 | end_location_entered_v1 | start_location_entered_v1 | start_route_v1 | save_and_optimize_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,42,2026-03-09,2026-04-07,Android,Italy,28.9,Redmi Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 1829676--00 | Amplitude ID: 1502684028148 | Total events: 336 | High signal events: save_and_optimize_v1 | first_stop_added_v1 | backend_route_creation_v1 | create_new_route_v1 | cancel_subscription_button_v1 | sign_up_v1 | Cancellation signals: cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: edit_route_v1 | start_location_entered_v1 | end_location_entered_v1 | start_location_entered_v1 | start_route_v1 | save_and_optimize_v1 | done_adding_stop_v1 | first_stop_added_v1 | first_stop_added_v1 | first_stop_added_v1,,5.50,no,N/A,N/A,N/A,N/A,N/A,
1829878--00,1502959874033,71,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | create_new_route_v1 | begin_checkout_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,open_app_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | create_route_card_v1 | create_route_card_v1 | end_location_entered_v1 | start_location_entered_v1 | open_app_v1 | open_app_v1,1,2026-03-09,2026-03-09,Android,Austria,28.7,Samsung Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 1829878--00 | Amplitude ID: 1502959874033 | Total events: 71 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | backend_route_creation_v1 | save_and_optimize_v1 | create_new_route_v1 | begin_checkout_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: open_app_v1 | open_app_v1 | start_route_v1 | edit_route_v1 | create_route_card_v1 | create_route_card_v1 | end_location_entered_v1 | start_location_entered_v1 | open_app_v1 | open_app_v1,,4.34,yes,Changed Job,N/A,by_user,year,0.0,2026-03-09 14:45:20.000000
1830457--00,1503977991453,301,backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1,60,2026-03-10,2026-03-18,Android,Chile,28.9,Samsung Phone,android 12,0.0,,,,,,,,,,,,,,,User ID: 1830457--00 | Amplitude ID: 1503977991453 | Total events: 301 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1 | payment_send_v1,,4.99,yes,User canceled the subscription,Cost-related reasons,by_user,quarter,0.0,2026-03-16 10:43:32.000000
1830505--00,1504025812261,30,backend_cancel_subscription_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | navigate_via_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | open_app_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1 | first_stop_added_v1 | add_stop_screen_v1 | create_new_route_v1,3,2026-03-10,2026-03-18,iOS,Portugal,14.8,Apple iPhone,ios 26.3.1,0.0,,,,,,,,,,,,,,,User ID: 1830505--00 | Amplitude ID: 1504025812261 | Total events: 30 | High signal events: backend_cancel_subscription_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | cancel_subscription_button_v1 | navigate_via_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | open_app_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1 | first_stop_added_v1 | add_stop_screen_v1 | create_new_route_v1,,4.20,no,N/A,N/A,N/A,N/A,N/A,
1830833--00,1504494249517,500,backend_route_creation_v1 | save_and_optimize_v1,,,,start_route_v1 | open_app_v1 | edit_route_v1 | stop_detail_update_v1 | stop_detail_open_v1 | stop_detail_update_v1 | stop_detail_open_v1 | stop_detail_update_v1 | stop_detail_open_v1 | start_location_entered_v1,78,2026-03-10,2026-04-07,Android,Spain,28.9,Redmi Phone,android 15,0.0,,,,,,,,,,,,,,,User ID: 1830833--00 | Amplitude ID: 1504494249517 | Total events: 500 | High signal events: backend_route_creation_v1 | save_and_optimize_v1 | Cancellation signals: none | Error events: none | Meaningful screens: none | Latest events: start_route_v1 | open_app_v1 | edit_route_v1 | stop_detail_update_v1 | stop_detail_open_v1 | stop_detail_update_v1 | stop_detail_open_v1 | stop_detail_update_v1 | stop_detail_open_v1 | start_location_entered_v1,,6.20,yes,User canceled the subscription,N/A,by_user,quarter,0.0,2026-03-18 13:46:42.000000
1831308--00,1505284993754,42,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | fleet_plans_and_payment_popup_shown | fleet_payment_nudge_route_creation | payment_send_v1 | cancel_subscription_button_v1 | fleet_plans_and_payment_popup_shown | fleet_payment_nudge_route_creation | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button,3,2026-03-11,2026-03-12,Android,Israel,28.8,Samsung Phone,android 16,0.0,,,,,,,,,,,,,,,User ID: 1831308--00 | Amplitude ID: 1505284993754 | Total events: 42 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | backend_route_creation_v1 | save_and_optimize_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | fleet_plans_and_payment_popup_shown | fleet_payment_nudge_route_creation | payment_send_v1 | cancel_subscription_button_v1 | fleet_plans_and_payment_popup_shown | fleet_payment_nudge_route_creation | fleet_add_stop_button | fleet_add_stop_button | fleet_add_stop_button,,4.79,yes,User canceled the subscription,Cost-related reasons,by_user,year,0.0,2026-03-12 07:21:00.000000
1831494--00,1505582815478,105,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | open_app_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1,14,2026-03-11,2026-03-21,iOS,Brazil,14.9,Apple iPhone,ios 26.3.1,0.0,,,,,,,,,,,,,,,User ID: 1831494--00 | Amplitude ID: 1505582815478 | Total events: 105 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | save_and_optimize_v1 | backend_route_creation_v1 | first_stop_added_v1 | create_new_route_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | open_app_v1 | open_app_v1 | open_app_v1 | save_and_optimize_v1 | save_and_optimize_v1 | backend_route_creation_v1 | stops_added_v1 | done_adding_stop_v1,,4.69,no,N/A,N/A,N/A,N/A,N/A,
1831562--00,1505764714987,76,backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | backend_route_creation_v1 | save_and_optimize_v1 | create_new_route_v1 | first_stop_added_v1 | sign_up_v1,backend_cancel_subscription_v1 | cancel_subscription_button_v1,,,backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | start_route_v1 | backend_subscription_history_v1 | begin_checkout_v1 | payment_send_v1 | begin_checkout_v1 | payment_send_v1 | payment_send_v1,7,2026-03-11,2026-03-14,Android,Chile,28.8,ZTE Phone,android 11,0.0,,,,,,,,,,,,,,,User ID: 1831562--00 | Amplitude ID: 1505764714987 | Total events: 76 | High signal events: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | begin_checkout_v1 | backend_route_creation_v1 | save_and_optimize_v1 | create_new_route_v1 | first_stop_added_v1 | sign_up_v1 | Cancellation signals: backend_cancel_subscription_v1 | cancel_subscription_button_v1 | Error events: none | Meaningful screens: none | Latest events: backend_cancel_subscription_v1 | payment_send_v1 | cancel_subscription_button_v1 | start_route_v1 | backend_subscription_history_v1 | begin_checkout_v1 | payment_send_v1 | begin_checkout_v1 | payment_send_v1 | payment_send_v1,,4.59,yes,User canceled the subscription,Other@@ sin dinero,by_user,quarter,0.0,2026-03-14 03:26:42.000000
